40.5781143, 17.0428646, 350
41.1199833, 16.8808325, 351
40.8792212, 17.1632224, 352
40.793902, 17.1258599, 353
41.1561991, 16.7731228, 354
40.39885, 17.27349, 355
40.3990316, 17.277863, 356
39.9704245, 18.3229544, 357
40.7930692, 17.2330446, 358
40.885315, 17.17048, 359
40.8544104, 17.1204087, 360
40.8862931, 17.1643578, 361
40.39885, 17.27349, 362
40.8819861, 17.1573915, 363
40.8807777, 17.1567862, 364
40.3394527, 17.4228803, 365
40.4643606, 17.2470303, 366
40.7979234, 17.3560687, 367
40.8886314, 17.1447045, 368
40.8726508, 17.1820562, 369
40.8792212, 17.1632224, 370
40.8972597, 17.1536216, 371
40.4123805, 17.2604591, 372
40.412247, 17.2596467, 373
40.3990316, 17.277863, 374
40.412247, 17.2596467, 375
41.0117895, 17.0102665, 376
40.886307, 17.1626471, 377
40.8864792, 17.162328, 378
40.8670529, 17.2808222, 379
40.8700714, 17.1829265, 380
40.9433806, 17.2110039, 381
38.3638031, 16.2549724, 382
38.3515028, 16.4548165, 383
38.3397203, 16.3059997, 384
38.2930424, 16.301476, 385
38.2930424, 16.301476, 386
40.8700543, 17.1696644, 387
40.8582908, 17.3108811, 388
40.882177, 17.1575398, 389
40.8821467, 17.1575158, 390
40.5792688, 17.0336464, 391
40.7316943, 16.9642973, 392
40.7957035, 17.120909, 393
38.3314702, 16.2783259, 394
38.2734893, 16.2890764, 395
40.8834677, 17.1597615, 396
40.1489222, 18.3188202, 397
40.1478312, 18.3115614, 398
40.1207342, 18.198868, 399
40.8792212, 17.1632224, 400
40.7864131, 17.240936, 401
38.3397203, 16.3059997, 402
40.7985954, 17.1395464, 403
40.7864228, 17.2409304, 404
40.8677139, 17.1584803, 405
40.8298699, 17.3153391, 406
39.960166, 18.2136576, 407
40.9211363, 17.2011909, 408
39.9663431, 18.2066527, 409
40.6639445, 17.6977257, 410
40.7864228, 17.2409304, 411
40.8848536, 17.1660295, 412
40.8831814, 17.166864, 413
40.7864228, 17.2409304, 414
41.0629733, 17.0903032, 415
40.8858556, 17.1679548, 416
40.9525166, 17.2985559, 417
40.8698131, 17.2590079, 418
39.9386753, 18.2972093, 419
39.9378344, 18.2931067, 420
40.3052303, 18.3971474, 421
40.26705, 18.3327111, 422
38.3120892, 16.2939577, 423
38.3426384, 16.2736366, 424
38.2683941, 16.2792393, 425
40.8859947, 17.169011, 426
41.0644011, 17.0848196, 427
40.7990706, 16.9221587, 428
40.8544104, 17.1204087, 429
40.8507408, 17.1213045, 430
40.7953143, 16.9302332, 432
40.7953143, 16.9302332, 433
40.9956442, 17.2247828, 434
40.9183171, 17.1912539, 435
40.9948946, 17.22261, 436
40.7923878, 16.9358372, 437
40.7915214, 17.1460289, 438
40.6268935, 17.6380234, 439
40.8792212, 17.1632224, 440
40.9673601, 17.1171189, 441
40.8469392, 17.2332467, 442
40.8837068, 17.1700411, 443
40.9555865, 17.2897692, 444
40.9555865, 17.2897692, 445
40.955553, 17.290291, 446
40.9519114, 17.3027671, 447
40.884158, 17.17102, 448
40.884158, 17.17102, 449
40.884158, 17.17102, 450
40.8837068, 17.1700411, 451
40.9477441, 17.3060316, 452
40.8004235, 17.2603176, 453
40.0446167, 18.1315794, 454
40.8829678, 17.1653298, 455
40.8806672, 17.1556832, 456
40.8800316, 17.1557251, 457
40.8800944, 17.1557885, 458
40.2272626, 18.2247152, 459
39.9598699, 18.2146361, 460
39.9611799, 18.2192638, 461
40.9525166, 17.2985559, 462
40.9419311, 17.2288944, 463
40.8800944, 17.1557885, 464
40.4643606, 17.2470303, 465
40.8909805, 17.1663607, 466
40.3394527, 17.4228803, 467
40.8792212, 17.1632224, 468
40.8800238, 17.167103, 469
40.9519298, 17.3040729, 471
40.1562373, 18.2931791, 472
41.1272903, 16.8684798, 473
40.3959321, 17.6343527, 474
40.8897387, 17.166667, 475
40.8846599, 17.1707219, 476
40.7028666, 17.3392645, 477
40.3980355, 17.6443359, 478
40.7891654, 17.2402503, 479
40.7892614, 17.2404277, 480
40.7892614, 17.2404277, 481
40.5880711, 17.1152399, 483
40.4027372, 17.273295, 484
40.4027372, 17.273295, 485
40.4643606, 17.2470303, 486
40.4027372, 17.273295, 487
40.4027372, 17.273295, 488
40.4027372, 17.273295, 489
40.4643606, 17.2470303, 490
40.4027372, 17.273295, 491
40.4027372, 17.273295, 492
40.4027372, 17.273295, 493
40.4027372, 17.273295, 494
40.971635, 17.112962, 495
40.971635, 17.112962, 496
40.971635, 17.112962, 497
40.4015296, 17.2788585, 498
40.9525166, 17.2985559, 499
40.8416943, 17.2489062, 500
40.4660312, 17.3920879, 501
40.889958, 17.174808, 502
40.4007049, 17.2813214, 503
40.4027372, 17.273295, 504
40.4643606, 17.2470303, 505
39.9605661, 18.2177811, 506
39.9402506, 18.2946654, 507
40.884577, 17.169822, 508
40.8023537, 17.1059282, 509
40.8659273, 17.1418617, 510
40.8472344, 17.1286522, 512
38.336077, 16.2851779, 513
40.882413, 17.1601329, 514
40.6236157, 17.6346849, 516
40.8792212, 17.1632224, 517
40.9227616, 17.026205, 518
40.8821164, 17.1574918, 519
41.0644011, 17.0848196, 520
40.8416943, 17.2489062, 521
40.9493675, 17.2940016, 522
40.7028666, 17.3392645, 523
40.8831714, 17.1635515, 524
40.3869461, 17.3521054, 525
40.783271, 17.2300057, 526
40.893292, 17.1875954, 527
40.850358, 17.122462, 528
40.8831714, 17.1635515, 529
40.8831714, 17.1635515, 530
40.965278, 17.1186, 532
40.8700714, 17.1829265, 533
40.8700714, 17.1829265, 534
40.4100626, 17.2826368, 536
40.4100626, 17.2826368, 537
40.9521757, 17.2899382, 538
40.8366588, 17.3609347, 539
40.9514086, 17.2898117, 540
40.7989695, 17.1180765, 542
40.7989695, 17.1180765, 543
40.7723014, 17.2998318, 544
40.8078846, 17.2661548, 545
40.9661343, 17.1148938, 546
41.057019, 17.0831241, 547
40.5781143, 17.0428646, 548
40.5781143, 17.0428646, 549
35.7595731, -79.0192997, 550
40.8695634, 17.0863799, 551
40.8792212, 17.1632224, 552
40.8776611, 17.2097997, 553
40.7863027, 17.1423373, 554
41.1812276, 16.6604284, 555
40.8831714, 17.1635515, 556
40.880335, 17.173862, 558
40.8587345, 17.1417067, 559
40.9514147, 17.3030443, 560
40.7910555, 17.1316217, 562
40.7910555, 17.1316217, 564
40.7910555, 17.1316217, 565
40.7910555, 17.1316217, 566
40.7910555, 17.1316217, 567
40.7910555, 17.1316217, 568
40.7910555, 17.1316217, 569
40.7910555, 17.1316217, 570
40.7910555, 17.1316217, 571
40.7910555, 17.1316217, 572
40.7910555, 17.1316217, 573
40.7910555, 17.1316217, 574
40.8831253, 17.1615404, 575
40.793902, 17.1258599, 576
40.8800587, 17.1557477, 577
40.5910849, 17.1184062, 579
40.9489395, 17.2942737, 580
40.4706617, 17.3442635, 581
40.8726305, 17.1683287, 582
40.882457, 17.160187, 583
40.874428, 17.17171, 584
40.927308, 17.209696, 585
40.7920669, 17.12834, 586
40.4080849, 17.2800538, 587
40.874428, 17.17171, 588
40.874428, 17.17171, 589
40.801214, 17.113454, 591
40.8792212, 17.1632224, 592
40.7864648, 17.2387612, 593
40.7019709, 17.3394788, 594
40.6932593, 17.3314928, 595
40.703528, 17.3420417, 596
40.7206831, 17.6036129, 597
40.4155116, 17.2082313, 598
40.4078637, 17.2804304, 599
40.4212616, 17.2280872, 600
40.3825013, 17.3547128, 601
40.4032164, 17.2593667, 602
40.8305945, 17.1243248, 603
40.9700516, 17.1130862, 604
40.86662, 17.1926157, 606
40.871719, 17.2808033, 607
40.8810279, 17.1651889, 608
40.967696, 17.1105723, 609
40.4217298, 17.2284613, 610
40.4217298, 17.2284613, 611
40.4217298, 17.2284613, 612
40.8790322, 17.1685984, 613
40.8790322, 17.1685984, 614
